Year,ID Geography,Geography,Wage GINI,Wage GINI Moe
"2016","31000US32780","Medford, OR",0.4666,0.0235
"2016","31000US48260","Weirton-Steubenville, WV-OH",0.4275,0.0254
"2016","31000US14660","Brainerd, MN",0.4838,0.0404
"2016","31000US29940","Lawrence, KS",0.4659,0.0325
"2016","31000US16540","Chambersburg-Waynesboro, PA",0.426,0.0382
"2016","31000US44340","Statesboro, GA",0.4579,0.0308
"2016","31000US32740","Meadville, PA",0.444,0.0254
"2016","31000US30020","Lawton, OK",0.4341,0.0338
"2016","31000US14700","Branson, MO",0.4458,0.0487
"2016","31000US32580","McAllen-Edinburg-Mission, TX",0.4952,0.0176
"2016","31000US32420","Mayagüez, PR",0.581,0.0281
"2016","31000US30140","Lebanon, PA",0.4073,0.026299999999999997
"2016","31000US16500","Centralia, WA",0.414,0.027399999999999997
"2016","31000US43780","South Bend-Mishawaka, IN-MI",0.4694,0.017
"2016","31000US30300","Lewiston, ID-WA",0.4108,0.028299999999999995
"2016","31000US14740","Bremerton-Silverdale, WA",0.4233,0.0191
"2016","31000US16300","Cedar Rapids, IA",0.4328,0.0191
"2016","31000US32300","Martinsville, VA",0.4623,0.0325
"2016","31000US30340","Lewiston-Auburn, ME",0.4154,0.0244
"2016","31000US48620","Wichita, KS",0.4451,0.0101
"2016","31000US44300","State College, PA",0.4812,0.028599999999999997
"2016","31000US32220","Marshall, TX",0.4255,0.04
"2016","31000US30460","Lexington-Fayette, KY",0.4833,0.0118
"2016","31000US14860","Bridgeport-Stamford-Norwalk, CT",0.5404,0.0091
"2016","31000US32100","Marquette, MI",0.4318,0.0373
"2016","31000US32020","Marion, OH",0.4307,0.0272
"2016","31000US30620","Lima, OH",0.4683,0.0335
"2016","31000US16220","Casper, WY",0.4335,0.0321
"2016","31000US43900","Spartanburg, SC",0.4635,0.0225
"2016","31000US30700","Lincoln, NE",0.4539,0.0178
"2016","31000US31980","Marion, IN",0.4207,0.0291
"2016","31000US48300","Wenatchee, WA",0.4379,0.0266
"2016","31000US15180","Brownsville-Harlingen, TX",0.4899,0.0197
"2016","31000US30780","Little Rock-North Little Rock-Conway, AR",0.4751,0.0127
"2016","31000US16180","Carson City, NV",0.4235,0.030999999999999996
"2016","31000US31940","Marinette, WI-MI",0.4383,0.0418
"2016","31000US15260","Brunswick, GA",0.483,0.0506
"2016","31000US30860","Logan, UT-ID",0.4313,0.0304
"2016","31000US31900","Mansfield, OH",0.4246,0.030999999999999996
"2016","31000US31860","Mankato-North Mankato, MN",0.4152,0.02
"2016","31000US44060","Spokane-Spokane Valley, WA",0.4507,0.013500000000000002
"2016","31000US30940","London, KY",0.507,0.0579
"2016","31000US16060","Carbondale-Marion, IL",0.462,0.0186
"2016","31000US15380","Buffalo-Cheektowaga-Niagara Falls, NY",0.4646,0.0093
"2016","31000US30980","Longview, TX",0.4699,0.019
"2016","31000US31820","Manitowoc, WI",0.3868,0.017
"2016","31000US16020","Cape Girardeau, MO-IL",0.4661,0.0353
"2016","31000US48580","Whitewater-Elkhorn, WI",0.4511,0.0288
"2016","31000US31020","Longview, WA",0.4521,0.027000000000000003
"2016","31000US31740","Manhattan, KS",0.4531,0.028500000000000004
"2016","31000US44180","Springfield, MO",0.4508,0.014700000000000001
"2016","31000US15500","Burlington, NC",0.4336,0.0198
"2016","31000US31080","Los Angeles-Long Beach-Anaheim, CA",0.4971,0.003
"2016","31000US31700","Manchester-Nashua, NH",0.4186,0.013699999999999999
"2016","31000US31540","Madison, WI",0.4395,0.013500000000000002
"2016","31000US44100","Springfield, IL",0.4617,0.023
"2016","31000US31140","Louisville/Jefferson County, KY-IN",0.4643,0.0091
"2016","31000US15980","Cape Coral-Fort Myers, FL",0.4717,0.0114
"2016","31000US31460","Madera, CA",0.4481,0.0265
"2016","31000US31180","Lubbock, TX",0.4742,0.016
"2016","31000US15540","Burlington-South Burlington, VT",0.4432,0.0192
"2016","31000US48540","Wheeling, WV-OH",0.478,0.0254
"2016","31000US31420","Macon-Bibb County, GA",0.5096,0.0197
"2016","31000US31260","Lufkin, TX",0.4566,0.0349
"2016","31000US15940","Canton-Massillon, OH",0.4325,0.0148
"2016","31000US44140","Springfield, MA",0.4571,0.0097
"2016","31000US15680","California-Lexington Park, MD",0.3917,0.022
"2016","31000US31300","Lumberton, NC",0.4844,0.0269
"2016","31000US31340","Lynchburg, VA",0.4513,0.0167
"2016","31000US44220","Springfield, OH",0.4374,0.030599999999999995
"2015","31000US44140","Springfield, MA",0.4697,0.0119
"2015","31000US15940","Canton-Massillon, OH",0.451,0.0164
"2015","31000US31300","Lumberton, NC",0.4872,0.0254
"2015","31000US31420","Macon-Bibb County, GA",0.5374,0.0436
"2015","31000US31260","Lufkin, TX",0.4484,0.04
"2015","31000US15680","California-Lexington Park, MD",0.3866,0.025
"2015","31000US15980","Cape Coral-Fort Myers, FL",0.4776,0.0132
"2015","31000US31460","Madera, CA",0.4552,0.038
"2015","31000US31180","Lubbock, TX",0.4623,0.0162
"2015","31000US15540","Burlington-South Burlington, VT",0.4386,0.0179
"2015","31000US31140","Louisville/Jefferson County, KY-IN",0.4585,0.0072
"2015","31000US31540","Madison, WI",0.4434,0.0102
"2015","31000US44180","Springfield, MO",0.4342,0.0151
"2015","31000US48580","Whitewater-Elkhorn, WI",0.4236,0.0182
"2015","31000US44100","Springfield, IL",0.4619,0.0224
"2015","31000US31700","Manchester-Nashua, NH",0.4277,0.0134
"2015","31000US48540","Wheeling, WV-OH",0.4697,0.0234
"2015","31000US31080","Los Angeles-Long Beach-Anaheim, CA",0.4943,0.0032
"2015","31000US31740","Manhattan, KS",0.4427,0.0279
"2015","31000US16020","Cape Girardeau, MO-IL",0.4863,0.0528
"2015","31000US15500","Burlington, NC",0.4703,0.0369
"2015","31000US31020","Longview, WA",0.4223,0.0251
"2015","31000US31820","Manitowoc, WI",0.398,0.0195
"2015","31000US16060","Carbondale-Marion, IL",0.4932,0.0232
"2015","31000US30980","Longview, TX",0.439,0.0194
"2015","31000US30940","London, KY",0.4999,0.0368
"2015","31000US31860","Mankato-North Mankato, MN",0.4335,0.018
"2015","31000US44220","Springfield, OH",0.4293,0.021
"2015","31000US15380","Buffalo-Cheektowaga-Niagara Falls, NY",0.4611,0.0082
"2015","31000US44060","Spokane-Spokane Valley, WA",0.4595,0.0151
"2015","31000US31900","Mansfield, OH",0.4167,0.0351
"2015","31000US16180","Carson City, NV",0.4965,0.0441
"2015","31000US30860","Logan, UT-ID",0.4209,0.0193
"2015","31000US31940","Marinette, WI-MI",0.4267,0.0301
"2015","31000US10140","Aberdeen, WA",0.4512,0.0326
"2015","31000US15260","Brunswick, GA",0.4911,0.0361
"2015","31000US30780","Little Rock-North Little Rock-Conway, AR",0.478,0.013500000000000002
"2015","31000US31980","Marion, IN",0.4043,0.0225
"2015","31000US16220","Casper, WY",0.4622,0.0426
"2015","31000US15180","Brownsville-Harlingen, TX",0.4947,0.0173
"2015","31000US30700","Lincoln, NE",0.4435,0.0154
"2015","31000US32020","Marion, OH",0.4302,0.0226
"2015","31000US30620","Lima, OH",0.442,0.0455
"2015","31000US48620","Wichita, KS",0.4512,0.011
"2015","31000US43900","Spartanburg, SC",0.4491,0.0173
"2015","31000US32100","Marquette, MI",0.4326,0.0234
"2015","31000US44300","State College, PA",0.454,0.0213
"2015","31000US48300","Wenatchee, WA",0.4088,0.0239
"2015","31000US32220","Marshall, TX",0.5097,0.0883
"2015","31000US30460","Lexington-Fayette, KY",0.4877,0.015
"2015","31000US14860","Bridgeport-Stamford-Norwalk, CT",0.5404,0.009
"2015","31000US16300","Cedar Rapids, IA",0.4393,0.0193
"2015","31000US32300","Martinsville, VA",0.4976,0.0635
"2015","31000US30340","Lewiston-Auburn, ME",0.4275,0.024
"2015","31000US16500","Centralia, WA",0.418,0.0235
"2015","31000US30300","Lewiston, ID-WA",0.4357,0.0241
"2015","31000US32420","Mayagüez, PR",0.5863,0.0396
"2015","31000US30140","Lebanon, PA",0.4113,0.0176
"2015","31000US14740","Bremerton-Silverdale, WA",0.4083,0.0132
"2015","31000US43780","South Bend-Mishawaka, IN-MI",0.4574,0.018
"2015","31000US32580","McAllen-Edinburg-Mission, TX",0.4928,0.013699999999999999
"2015","31000US44340","Statesboro, GA",0.5049,0.026299999999999997
"2015","31000US16540","Chambersburg-Waynesboro, PA",0.3993,0.0218
"2015","31000US32740","Meadville, PA",0.423,0.0237
"2015","31000US30020","Lawton, OK",0.4509,0.0247
"2015","31000US14700","Branson, MO",0.4701,0.0471
"2015","31000US29940","Lawrence, KS",0.5017,0.0365
"2015","31000US32780","Medford, OR",0.4647,0.0235
"2015","31000US16580","Champaign-Urbana, IL",0.4891,0.0215
"2015","31000US14660","Brainerd, MN",0.4434,0.0251
"2015","31000US29860","Laurel, MS",0.535,0.0422
"2015","31000US32820","Memphis, TN-MS-AR",0.4891,0.01
"2015","31000US29820","Las Vegas-Henderson-Paradise, NV",0.4604,0.0077
"2015","31000US48660","Wichita Falls, TX",0.4529,0.0198
"2015","31000US43740","Somerset, PA",0.4353,0.028
"2015","31000US32900","Merced, CA",0.4763,0.0202
"2015","31000US44420","Staunton-Waynesboro, VA",0.4149,0.026200000000000005
"2015","31000US48260","Weirton-Steubenville, WV-OH",0.4341,0.019
"2015","31000US32940","Meridian, MS",0.483,0.0362
"2015","31000US29740","Las Cruces, NM",0.4795,0.0302
"2015","31000US14580","Bozeman, MT",0.4626,0.0199
"2015","31000US16620","Charleston, WV",0.4485,0.019
"2015","31000US33100","Miami-Fort Lauderdale-West Palm Beach, FL",0.5163,0.006
"2015","31000US29700","Laredo, TX",0.4958,0.0279
"2015","31000US16660","Charleston-Mattoon, IL",0.4961,0.0533
"2015","31000US29620","Lansing-East Lansing, MI",0.4574,0.0162
"2015","31000US33140","Michigan City-La Porte, IN",0.4666,0.0412
"2015","31000US29540","Lancaster, PA",0.4267,0.0128
"2015","31000US14540","Bowling Green, KY",0.4749,0.026299999999999997
"2015","31000US43620","Sioux Falls, SD",0.4395,0.0208
"2015","31000US33220","Midland, MI",0.46,0.028200000000000003
"2015","31000US44620","Stevens Point, WI",0.4317,0.0208
"2015","31000US16700","Charleston-North Charleston, SC",0.4707,0.014
"2015","31000US33260","Midland, TX",0.4606,0.0304
"2015","31000US29460","Lakeland-Winter Haven, FL",0.4325,0.0139
"2015","31000US14500","Boulder, CO",0.4857,0.0247
"2015","31000US29420","Lake Havasu City-Kingman, AZ",0.4286,0.0247
"2015","31000US33340","Milwaukee-Waukesha-West Allis, WI",0.473,0.007
"2015","31000US16740","Charlotte-Concord-Gastonia, NC-SC",0.4777,0.0063
"2015","31000US14460","Boston-Cambridge-Newton, MA-NH",0.4813,0.0042
"2015","31000US29380","Lake City, FL",0.429,0.0375
"2015","31000US33460","Minneapolis-St. Paul-Bloomington, MN-WI",0.4452,0.0042
"2015","31000US29340","Lake Charles, LA",0.4735,0.026299999999999997
"2015","31000US48700","Williamsport, PA",0.433,0.0197
"2015","31000US43580","Sioux City, IA-NE-SD",0.4334,0.0197
"2015","31000US33500","Minot, ND",0.4119,0.0256
"2015","31000US44660","Stillwater, OK",0.512,0.0299
"2015","31000US48140","Wausau, WI",0.4437,0.0221
"2015","31000US33540","Missoula, MT",0.4678,0.0251
"2015","31000US29300","LaGrange, GA",0.4832,0.0381
"2015","31000US14260","Boise City, ID",0.4592,0.0191
"2015","31000US16820","Charlottesville, VA",0.4713,0.0181
"2015","31000US33660","Mobile, AL",0.4789,0.017
"2015","31000US21140","Elkhart-Goshen, IN",0.4415,0.026299999999999997
"2015","31000US29200","Lafayette-West Lafayette, IN",0.4467,0.019
"2015","31000US16860","Chattanooga, TN-GA",0.4595,0.0121
"2015","31000US33700","Modesto, CA",0.4485,0.0138
"2015","31000US29180","Lafayette, LA",0.4998,0.014299999999999998
"2015","31000US14140","Bluefield, WV-VA",0.4639,0.0314
"2015","31000US43420","Sierra Vista-Douglas, AZ",0.4506,0.0183
"2015","31000US33740","Monroe, LA",0.5063,0.0217
"2015","31000US29100","La Crosse-Onalaska, WI-MN",0.4731,0.027099999999999996
"2015","31000US44700","Stockton-Lodi, CA",0.452,0.014899999999999998
"2015","31000US33780","Monroe, MI",0.4113,0.0194
"2015","31000US16940","Cheyenne, WY",0.4538,0.0348
"2015","31000US14100","Bloomsburg-Berwick, PA",0.4623,0.0261
"2015","31000US29020","Kokomo, IN",0.4359,0.025
"2015","31000US33860","Montgomery, AL",0.4863,0.0197
"2015","31000US28940","Knoxville, TN",0.4779,0.0132
"2015","31000US14020","Bloomington, IN",0.5021,0.0278
"2015","31000US16980","Chicago-Naperville-Elgin, IL-IN-WI",0.4851,0.0028
"2015","31000US33980","Morehead City, NC",0.4809,0.0299
"2015","31000US28900","Klamath Falls, OR",0.4351,0.033
"2015","31000US48900","Wilmington, NC",0.4738,0.0138
"2015","31000US43340","Shreveport-Bossier City, LA",0.4886,0.0154
"2015","31000US34060","Morgantown, WV",0.4917,0.0184
"2015","31000US28740","Kingston, NY",0.4467,0.0225
"2015","31000US44940","Sumter, SC",0.4048,0.0229
"2015","31000US34100","Morristown, TN",0.4568,0.025
"2015","31000US48060","Watertown-Fort Drum, NY",0.4071,0.0187
"2015","31000US14010","Bloomington, IL",0.4632,0.0229
"2015","31000US28700","Kingsport-Bristol-Bristol, TN-VA",0.4605,0.0151
"2015","31000US34180","Moses Lake, WA",0.4097,0.0336
"2015","31000US17020","Chico, CA",0.4666,0.0209
"2015","31000US28660","Killeen-Temple, TX",0.4642,0.0254
"2015","31000US17060","Chillicothe, OH",0.426,0.0302
"2015","31000US34340","Mount Airy, NC",0.47,0.0254
"2015","31000US28580","Key West, FL",0.505,0.034
"2015","31000US13980","Blacksburg-Christiansburg-Radford, VA",0.48,0.0323
"2015","31000US43320","Show Low, AZ",0.4682,0.0231
"2015","31000US34380","Mount Pleasant, MI",0.4987,0.028200000000000003
"2015","31000US28420","Kennewick-Richland, WA",0.4185,0.0173
"2015","31000US44980","Sunbury, PA",0.4433,0.0345
"2015","31000US34580","Mount Vernon-Anacortes, WA",0.4261,0.0177
"2015","31000US17140","Cincinnati, OH-KY-IN",0.4641,0.006499999999999999
"2015","31000US13900","Bismarck, ND",0.4577,0.0316
"2015","31000US28300","Keene, NH",0.4408,0.0299
"2015","31000US34620","Muncie, IN",0.4544,0.027000000000000003
"2015","31000US28180","Kapaa, HI",0.4076,0.0328
"2015","31000US13820","Birmingham-Hoover, AL",0.4785,0.0112
"2015","31000US17200","Claremont-Lebanon, NH-VT",0.4646,0.0183
"2015","31000US34740","Muskegon, MI",0.4283,0.0185
"2015","31000US28140","Kansas City, MO-KS",0.4599,0.0099
"2015","31000US48980","Wilson, NC",0.4632,0.0398
"2015","31000US43300","Sherman-Denison, TX",0.463,0.025999999999999995
"2015","31000US34780","Muskogee, OK",0.4937,0.0494
"2015","31000US28100","Kankakee, IL",0.4321,0.0221
"2015","31000US45060","Syracuse, NY",0.4467,0.0102
"2015","31000US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.4519,0.0144
"2015","31000US48020","Watertown-Fort Atkinson, WI",0.3745,0.0194
"2015","31000US13780","Binghamton, NY",0.4509,0.0151
"2015","31000US28060","Kalispell, MT",0.491,0.0319
"2015","31000US34860","Nacogdoches, TX",0.5236,0.0355
"2015","31000US17220","Clarksburg, WV",0.4501,0.0332
"2015","31000US28020","Kalamazoo-Portage, MI",0.4686,0.0182
"2015","31000US17300","Clarksville, TN-KY",0.4086,0.0139
"2015","31000US34900","Napa, CA",0.5005,0.025899999999999996
"2015","31000US27980","Kahului-Wailuku-Lahaina, HI",0.4203,0.0228
"2015","31000US13740","Billings, MT",0.4394,0.0234
"2015","31000US43140","Shelby, NC",0.4745,0.0359
"2015","31000US34940","Naples-Immokalee-Marco Island, FL",0.5259,0.0202
"2015","31000US27900","Joplin, MO",0.4313,0.026299999999999997
"2015","31000US45180","Talladega-Sylacauga, AL",0.4704,0.0388
"2015","31000US34980","Nashville-Davidson--Murfreesboro--Franklin, TN",0.4691,0.0091
"2015","31000US17340","Clearlake, CA",0.4417,0.0334
"2015","31000US13460","Bend-Redmond, OR",0.4703,0.035
"2015","31000US27860","Jonesboro, AR",0.4633,0.0234
"2015","31000US35100","New Bern, NC",0.4323,0.0239
"2015","31000US27780","Johnstown, PA",0.4342,0.0195
"2015","31000US13380","Bellingham, WA",0.4653,0.0302
"2015","31000US17420","Cleveland, TN",0.5161,0.0513
"2015","31000US35260","New Castle, PA",0.4809,0.0275
"2015","31000US27740","Johnson City, TN",0.4908,0.025999999999999995
"2015","31000US49020","Winchester, VA-WV",0.4256,0.0249
"2015","31000US43100","Sheboygan, WI",0.4041,0.0188
"2015","31000US35300","New Haven-Milford, CT",0.4617,0.0081
"2015","31000US27620","Jefferson City, MO",0.4172,0.0245
"2015","31000US45220","Tallahassee, FL",0.4775,0.0162
"2015","31000US35380","New Orleans-Metairie, LA",0.4906,0.0075
"2015","31000US47940","Waterloo-Cedar Falls, IA",0.4543,0.0205
"2015","31000US13220","Beckley, WV",0.4305,0.0187
"2015","31000US17460","Cleveland-Elyria, OH",0.4797,0.0058
"2015","31000US35420","New Philadelphia-Dover, OH",0.4308,0.029700000000000004
"2015","31000US27500","Janesville-Beloit, WI",0.4165,0.018
"2015","31000US27460","Jamestown-Dunkirk-Fredonia, NY",0.4376,0.0196
"2015","31000US17660","Coeur d'Alene, ID",0.458,0.0239
"2015","31000US35620","New York-Newark-Jersey City, NY-NJ-PA",0.5163,0.0026
"2015","31000US27340","Jacksonville, NC",0.4135,0.029700000000000004
"2015","31000US13180","Beaver Dam, WI",0.3842,0.0163
"2015","31000US43060","Shawnee, OK",0.4666,0.0346
"2015","31000US35660","Niles-Benton Harbor, MI",0.4986,0.0223
"2015","31000US17780","College Station-Bryan, TX",0.4961,0.0179
"2015","31000US27260","Jacksonville, FL",0.4773,0.009
"2015","31000US35840","North Port-Sarasota-Bradenton, FL",0.4674,0.0122
"2015","31000US45300","Tampa-St. Petersburg-Clearwater, FL",0.4757,0.006
"2015","31000US13140","Beaumont-Port Arthur, TX",0.4701,0.0213
"2015","31000US27180","Jackson, TN",0.4648,0.0361
"2015","31000US35900","North Wilkesboro, NC",0.4483,0.0405
"2015","31000US27140","Jackson, MS",0.4691,0.0138
"2015","31000US13020","Bay City, MI",0.4148,0.0196
"2015","31000US17820","Colorado Springs, CO",0.4304,0.0112
"2015","31000US35980","Norwich-New London, CT",0.4446,0.0176
"2015","31000US27100","Jackson, MI",0.4489,0.0253
"2015","31000US49180","Winston-Salem, NC",0.4794,0.0175
"2015","31000US42940","Sevierville, TN",0.439,0.0462
"2015","31000US36020","Oak Harbor, WA",0.3937,0.0235
"2015","31000US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",0.445,0.0045
"2015","31000US27060","Ithaca, NY",0.4822,0.0253
"2015","31000US36100","Ocala, FL",0.4422,0.0187
"2015","31000US45460","Terre Haute, IN",0.4523,0.029
"2015","31000US12980","Battle Creek, MI",0.4363,0.0167
"2015","31000US17860","Columbia, MO",0.4789,0.0223
"2015","31000US36140","Ocean City, NJ",0.4674,0.0261
"2015","31000US26980","Iowa City, IA",0.4828,0.0326
"2015","31000US26900","Indianapolis-Carmel-Anderson, IN",0.4688,0.0089
"2015","31000US17900","Columbia, SC",0.4572,0.0098
"2015","31000US36220","Odessa, TX",0.4362,0.025999999999999995
"2015","31000US26860","Indiana, PA",0.4508,0.029
"2015","31000US12940","Baton Rouge, LA",0.4705,0.0115
"2015","31000US42860","Seneca, SC",0.5241,0.05179999999999999
"2015","31000US36260","Ogden-Clearfield, UT",0.3941,0.0094
"2015","31000US17980","Columbus, GA-AL",0.4853,0.0214
"2015","31000US26820","Idaho Falls, ID",0.4852,0.0437
"2015","31000US36300","Ogdensburg-Massena, NY",0.4445,0.0226
"2015","31000US45500","Texarkana, TX-AR",0.4826,0.0358
"2015","31000US12700","Barnstable Town, MA",0.4593,0.0211
"2015","31000US26740","Hutchinson, KS",0.4268,0.0454
"2015","31000US36420","Oklahoma City, OK",0.4681,0.0084
"2015","31000US26660","Huntsville, TX",0.4505,0.0337
"2015","31000US12620","Bangor, ME",0.4481,0.0214
"2015","31000US18020","Columbus, IN",0.4313,0.0325
"2015","31000US36460","Olean, NY",0.4134,0.0145
"2015","31000US26620","Huntsville, AL",0.4677,0.0158
"2015","31000US49220","Wisconsin Rapids-Marshfield, WI",0.415,0.0225
"2015","31000US42700","Sebring, FL",0.5118,0.0767
"2015","31000US36500","Olympia-Tumwater, WA",0.4082,0.0138
"2015","31000US47700","Warsaw, IN",0.3985,0.027399999999999997
"2015","31000US31340","Lynchburg, VA",0.4581,0.0237
"2015","31000US36540","Omaha-Council Bluffs, NE-IA",0.447,0.009
"2015","31000US45540","The Villages, FL",0.4335,0.0424
"2015","31000US12580","Baltimore-Columbia-Towson, MD",0.4574,0.0055
"2015","31000US18140","Columbus, OH",0.463,0.008
"2015","31000US36660","Opelousas, LA",0.5526,0.0407
"2015","31000US26420","Houston-The Woodlands-Sugar Land, TX",0.4882,0.0046
"2015","31000US26380","Houma-Thibodaux, LA",0.4629,0.0198
"2015","31000US18180","Concord, NH",0.4256,0.022
"2015","31000US36700","Orangeburg, SC",0.4638,0.029400000000000003
"2015","31000US26300","Hot Springs, AR",0.5256,0.0664
"2015","31000US12540","Bakersfield, CA",0.4609,0.0125
"2015","31000US42680","Sebastian-Vero Beach, FL",0.5246,0.0353
"2015","31000US36740","Orlando-Kissimmee-Sanford, FL",0.4681,0.0104
"2015","31000US18260","Cookeville, TN",0.4824,0.0292
"2015","31000US26140","Homosassa Springs, FL",0.4638,0.0363
"2015","31000US36780","Oshkosh-Neenah, WI",0.4347,0.0269
"2015","31000US45780","Toledo, OH",0.4684,0.0138
"2015","31000US12420","Austin-Round Rock, TX",0.4677,0.008
"2015","31000US26090","Holland, MI",0.4,0.0228
"2015","31000US36860","Ottawa-Peru, IL",0.4335,0.0189
"2015","31000US26020","Hobbs, NM",0.4317,0.0312
"2015","31000US12300","Augusta-Waterville, ME",0.4269,0.0202
"2015","31000US18300","Coos Bay, OR",0.431,0.029
"2015","31000US36980","Owensboro, KY",0.4581,0.025800000000000003
"2015","31000US25980","Hinesville, GA",0.4221,0.0256
"2015","31000US49300","Wooster, OH",0.419,0.029499999999999995
"2015","31000US42660","Seattle-Tacoma-Bellevue, WA",0.4527,0.0048
"2015","31000US37020","Owosso, MI",0.3746,0.0205
"2015","31000US47580","Warner Robins, GA",0.4418,0.03
"2015","31000US25940","Hilton Head Island-Bluffton-Beaufort, SC",0.4883,0.0323
"2015","31000US37100","Oxnard-Thousand Oaks-Ventura, CA",0.4404,0.0118
"2015","31000US45820","Topeka, KS",0.4283,0.0179
"2015","31000US12260","Augusta-Richmond County, GA-SC",0.4655,0.0172
"2015","31000US18500","Corning, NY",0.4774,0.0314
"2015","31000US37140","Paducah, KY-IL",0.5508,0.05430000000000001
"2015","31000US25900","Hilo, HI",0.4432,0.0194
"2015","31000US25860","Hickory-Lenoir-Morganton, NC",0.4575,0.0187
"2015","31000US18580","Corpus Christi, TX",0.4761,0.0197
"2015","31000US37260","Palatka, FL",0.4787,0.0427
"2015","31000US25840","Hermiston-Pendleton, OR",0.4333,0.0402
"2015","31000US12220","Auburn-Opelika, AL",0.4927,0.0308
"2015","31000US42620","Searcy, AR",0.4775,0.0352
"2015","31000US37340","Palm Bay-Melbourne-Titusville, FL",0.4471,0.014899999999999998
"2015","31000US18700","Corvallis, OR",0.4872,0.0338
"2015","31000US25740","Helena, MT",0.3961,0.025899999999999996
"2015","31000US37460","Panama City, FL",0.4389,0.0224
"2015","31000US45860","Torrington, CT",0.4678,0.0254
"2015","31000US12180","Auburn, NY",0.4106,0.0213
"2015","31000US25620","Hattiesburg, MS",0.47,0.0257
"2015","31000US37620","Parkersburg-Vienna, WV",0.4743,0.0421
"2015","31000US25540","Hartford-West Hartford-East Hartford, CT",0.4593,0.0067
"2015","31000US12100","Atlantic City-Hammonton, NJ",0.472,0.0167
"2015","31000US18880","Crestview-Fort Walton Beach-Destin, FL",0.4625,0.0276
"2015","31000US37860","Pensacola-Ferry Pass-Brent, FL",0.4253,0.0158
"2015","31000US25500","Harrisonburg, VA",0.4481,0.0292
"2015","31000US49340","Worcester, MA-CT",0.4528,0.0093
"2015","31000US42540","Scranton--Wilkes-Barre--Hazleton, PA",0.454,0.01
"2015","31000US37900","Peoria, IL",0.4537,0.017
"2015","31000US47460","Walla Walla, WA",0.458,0.0394
"2015","31000US25420","Harrisburg-Carlisle, PA",0.4235,0.011
"2015","31000US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.4788,0.0037
"2015","31000US45900","Traverse City, MI",0.4524,0.024
"2015","31000US12060","Atlanta-Sandy Springs-Roswell, GA",0.4679,0.005
"2015","31000US18980","Cullman, AL",0.4438,0.0266
"2015","31000US38060","Phoenix-Mesa-Scottsdale, AZ",0.4695,0.005
"2015","31000US25260","Hanford-Corcoran, CA",0.4678,0.0552
"2015","31000US25220","Hammond, LA",0.4905,0.0351
"2015","31000US19060","Cumberland, MD-WV",0.4387,0.0176
"2015","31000US38220","Pine Bluff, AR",0.4708,0.0348
"2015","31000US25180","Hagerstown-Martinsburg, MD-WV",0.4203,0.0158
"2015","31000US12020","Athens-Clarke County, GA",0.5309,0.0169
"2015","31000US42340","Savannah, GA",0.4517,0.0163
"2015","31000US38240","Pinehurst-Southern Pines, NC",0.4578,0.0261
"2015","31000US19100","Dallas-Fort Worth-Arlington, TX",0.4746,0.0041
"2015","31000US25060","Gulfport-Biloxi-Pascagoula, MS",0.4534,0.0163
"2015","31000US38300","Pittsburgh, PA",0.4731,0.0054
"2015","31000US45940","Trenton, NJ",0.4858,0.014
"2015","31000US11980","Athens, TX",0.4464,0.0342
"2015","31000US25020","Guayama, PR",0.5042,0.0366
"2015","31000US38340","Pittsfield, MA",0.471,0.0221
"2015","31000US24940","Greenwood, SC",0.4571,0.0332
"2015","31000US11900","Athens, OH",0.5456,0.061500000000000006
"2015","31000US19140","Dalton, GA",0.4545,0.0431
"2015","31000US38460","Plattsburgh, NY",0.41,0.0192
"2015","31000US24860","Greenville-Anderson-Mauldin, SC",0.4554,0.0088
"2015","31000US47380","Waco, TX",0.4722,0.0224
"2015","31000US42220","Santa Rosa, CA",0.4657,0.0134
"2015","31000US38540","Pocatello, ID",0.4656,0.0296
"2015","31000US24780","Greenville, NC",0.5017,0.0265
"2015","31000US11780","Ashtabula, OH",0.4153,0.0216
"2015","31000US38660","Ponce, PR",0.5626,0.0249
"2015","31000US46020","Truckee-Grass Valley, CA",0.4494,0.0225
"2015","31000US49420","Yakima, WA",0.4583,0.0267
"2015","31000US19180","Danville, IL",0.4523,0.0293
"2015","31000US38820","Port Angeles, WA",0.4688,0.0364
"2015","31000US24660","Greensboro-High Point, NC",0.4792,0.0144
"2015","31000US11700","Asheville, NC",0.4671,0.0201
"2015","31000US24640","Greenfield Town, MA",0.4499,0.0508
"2015","31000US38860","Portland-South Portland, ME",0.4464,0.0184
"2015","31000US19260","Danville, VA",0.4518,0.0255
"2015","31000US24620","Greeneville, TN",0.4942,0.05199999999999999
"2015","31000US42200","Santa Maria-Santa Barbara, CA",0.4811,0.013500000000000002
"2015","31000US38900","Portland-Vancouver-Hillsboro, OR-WA",0.4526,0.0059
"2015","31000US19300","Daphne-Fairhope-Foley, AL",0.4722,0.0229
"2015","31000US24580","Green Bay, WI",0.4142,0.014100000000000001
"2015","31000US38940","Port St. Lucie, FL",0.4781,0.0193
"2015","31000US46060","Tucson, AZ",0.4707,0.0097
"2015","31000US11640","Arecibo, PR",0.5297,0.0407
"2015","31000US24540","Greeley, CO",0.3993,0.0126
